Feature.ID	AS-01	AS-02	AS-03	AS-04	AS-05	AS-06	AS-07	AS-08	AS-09	AS-10	AS-11	AS-12	AS-13	AS-14	AS-15	AS-16	AS-17	AS-18	AS-19	MI-01	MI-02	MI-03	MI-04	MI-05	MI-06	MI-07	MI-08	MI-09	MI-10	MI-11	MI-12	MI-13	MI-14	MI-15	MI-16	NE-01	NE-02	NE-03	NE-04	NE-05	NE-06	NE-07	NE-08	NE-09	NE-10	NE-11	NE-12	NE-13	NE-14	NE-15	NE-16	NE-17	NE-18	NE-19	NE-20	NE-21	NE-22	NE-23	NE-24	NE-25	NE-26	SE-01	SE-02	SE-03	SE-05	SE-06	SE-07	SE-09	SE-10	SE-11	SE-12	SE-13	SE-14	SE-16	SE-17	SE-18	SE-19
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	1.87	3.75	3.6	1.96	1.5	8.36	3.14	2.2	1	0.32	1.55	2.61	0.09	0.68	0.13	0.78	0	0	0.34	0	0.05	0.2	0.29	0.06	0.16	0.78	0.01	0.09	0.01	0	0.63	0	0.26	0	0.06	0.23	2.17	3.55	0.47	0.84	1.25	0.61	1.94	0.67	1.15	0.96	2.06	2.7	2.92	0.71	2.38	4.86	0.62	0.4	1.7	2.4	0.16	0.12	0.35	0	1.94	0.13	0.65	0	0	0	38.23	0.84	0	0	0	0	0.04	0.01	0	0.09	0.41
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0.01	0	0	0.02	0	0	0	0	0	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0.07	0.01	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__	0.27	2.16	0.61	2.13	0.22	1.37	1.82	2.51	5.03	4.23	1.67	1.36	0	0.85	1.07	2.79	4.71	0.18	10.19	0.22	0	0	0.01	0.05	0.03	1.77	0	0	0	0	0.02	0	0.03	2.83	1.22	1.49	0.41	2.8	1.29	3.42	0.71	1.36	0.36	0.69	1.54	1.28	0.54	1.06	1.38	0	1.91	1.73	0.67	0.16	0.9	0.65	2.62	0.12	0.24	0	1.1	0.02	0.41	0.92	0	0.45	4.48	2.84	0.77	0	5.23	0	0	0.13	0	0.85	0.08
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0	0	0	0	0	0	0	0	0	2.98	4.81	0	0	2.06	0	0	0.02	0	0	0	0.05	0.01	0.04	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0.14	0	0	0	0	0.01	0	0	0	0	0.69	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	5.98	10.1	12.59	9.49	9.1	33.45	9.64	8.43	0.34	1.6	9.45	5.77	0.51	3.02	0.13	0.56	0.63	0	0.51	0.4	0.1	0.16	0.36	0.58	0.53	6.45	0.01	0.14	0.17	0.06	0.59	0	0.69	0.38	0.02	17.52	9.26	7.33	6.13	4.14	3.36	6.45	9.23	2.5	8.11	4.56	44.41	23.45	7.37	3.52	16.09	30.82	5.53	10.96	19.96	1.65	4.67	1.79	11.71	0.01	13.22	1.14	19.9	0	0	0	2.53	1.06	0	0.02	0	0.01	0	0	0	0.28	38.58
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	1.41	0.52	0.01	0.03	1.82	0.01	0.22	0	0	0	0	0.34	0.58	0.02	0	0	0	0	0	0	0.25	0	0.03	0.05	0.01	0.51	0.01	0	0	0.01	0	0	0	0	0.26	0.47	0.92	0.89	0.56	0.68	0.52	0.22	0.41	0.57	0.27	0.29	0.12	1.8	0.17	0	0.78	0.61	2.12	0.74	0.93	0.38	0	0.45	0.14	0	0.15	0.03	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	2.08
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0.6	0.16	0.07	0.35	0	0	0	0	0.01	0	0	0	0	0	1.88	0.62	0	0	0.23	0.17	0.45	0	0.33	0	1.37	0.14	0.05	1.58	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0.06	0	0	0	0	0	0	0	0	0	0	0	1.29	0	1.22	0.28	0.08	0.62	0	0	0	0	0.18	0	0	0	0	0	3.71	3.38	4.01	5.97	0.77	1.78	2.87	0.64	0.73	0.03	3.58	0.2	0.15	3.34	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Thermoanaerobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.21	0.24	0.35	0.44	0.07	0.07	0.46	0.18	0	0	0.17	0	0	0.21	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.83	0.49	2.25	0.11	5.17	0.03	0.88	0	0	0.03	0	0.4	0	0	0	0.03	0	0	0	0	0.27	0.02	0.01	0.03	0.01	0.5	0	0	0.01	0	0	0	0.15	0	0.2	0.62	0.73	0.14	0.82	0.37	0.49	0.07	0.35	1.18	0.51	0.28	0.8	5.75	0.07	0	1.75	0.19	4	0.45	0.2	0.24	0.03	0.85	0.32	0	0.46	0	0	0	0	0	0	0.05	0	0	0	0	0.02	0	0	0	1.34
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.06	0.01	0	0	0.03	0	0	0.01	0	0.01	0.19	0	0.01	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0.01	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04	0	0.04	0	0.25	0	0	0	0.01	0.33	0	0	0	0	0	0	0	0.03	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Catonella	0.01	0	0	0	0	0.28	0.52	0	0	0	0	0.19	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.06	0	0	0.01	0	0	0	0	0	0	0.26	0	0.13	0	0	0	0.3	0	0.45	0	0	0	0	0.08	0	0	0	0	0.3	0.25	0	0	0.33	0.11	0	0.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0	0.29	0	0.03	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.24	0	0	0	0.58	0.14	0	0	0.15	0.14	0.13	0.22	0	0	0	0	0	0.07	0.15	0.04	0.03	0	0.25	0.1	0	0.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Epulopiscium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoanaerobaculum	0	0.04	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.04	0.17	0	0	0	0	0	0	0	0.02	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	0.27	0	0.27	0	0.79	0	0.09	0	0	0	0	0.01	2.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.08	0.01	0.28	0.1	0	0	0.05	0.04	0.02	0.45	0	0.03	0	0	0.19	0.06	0.02	0.25	0.78	0.16	0.01	0.04	0.11	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	0.33	0	0.09	0	0.41	0.02	0.4	0.07	0	0	0	0.07	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0.01	0	0.01	0	0	1.16	0.34	0.89	0.37	0.11	0.04	0.12	0.08	1.08	0.42	1.18	0.56	0.18	0.04	0.04	0.37	0.27	0.45	1.11	0.21	0.12	0.01	0.87	0.26	0	0.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.02	0	0	0.01	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus	0.05	0	0.03	0	0.06	0	0.19	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0.25	0.05	0	0.13	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0	0	0	0.07	0	0	0	0	0.01	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Filifactor	0	0.16	0	0	0.1	0.02	0.03	0.07	0	0	0	0.07	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0	0.18	0.13	0.14	0.01	0	0	0.19	0.39	0	0.06	0	0.08	0.3	0	0	0	0.01	0	0.81	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus	0	0	0	0	0	0	0.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0.2	0	0	0	0	0	0	0	0	0	0.13	0	0	0.13	0	0	0.28	0	0	0.01	0	0	0	0.37	0.55	0.11	0.18	0.16	0.01	0	0	0	0.1	0.1	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Tepidibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0.02	0	0	0	0	0	0.01	0	0	0	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__	1.77	0.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0.58	0.01	0.06	0	0	0	0.08	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0.51	0.54	0.3	0.1	0.26	0.1	0.11	0.06	0	0.44	0.02	0	0.37	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister	1.73	0	0.12	0	0.02	0.13	0	0	0	0.11	0	0.14	0.09	0	0.07	0.05	0	0	0	0	0.29	0.01	0.58	0.01	0	0	0	0.34	0.53	0	0	0	0.18	0	0.44	0	0	0	0	0	1.38	0.43	0.06	0.06	0.11	0.31	0	0	0.03	0.17	0	0.03	0.09	0.13	0.15	0.04	0	0.04	0.02	0	0.65	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megamonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera	2.26	0	0.09	0	2.56	0.2	0	0	0	0	0	0.08	0.03	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0.17	0	0	0.09	0.63	0.37	0.27	0.44	0.8	0.08	1.34	0	0.26	0.6	0.22	0.45	0	0	0	0.43	0.88	0.76	0.44	0.1	0	0.19	0.07	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Pelosinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Schwartzia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas	0.38	0.11	0.18	0	1.57	0.05	0	0	0	0	0	0	0.94	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0.02	0	0	0	0	0	0	0.12	0	0	0.75	0.28	0.44	0	0.37	1.49	0	0	0.01	0.06	0.59	0.04	0.16	0	0	0	0	0.45	0.12	0	0.06	0	0.68	0.13	0	0.18	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Thermosinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0.03	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	10.25	4.13	18.19	3.94	8.59	11.26	2.24	2.73	0.03	0.87	1.66	8.93	26.65	0	0	0	0	0	0.08	0.02	0	0.02	0.03	0.31	0.08	4.65	0	0	0.01	0.01	0.31	0	0.55	0	0	11.97	18.57	6.23	6.23	7.58	12.26	8.25	21.6	2.97	12.77	10.28	7.67	7.8	1.36	0	4.29	7.75	10.4	15.76	11.79	36.72	1.25	7.27	3.22	0	3.7	0.27	0	0	0	0	5.24	0.06	0	0	0	0	0	0	0	0.02	12.29
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae];g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	0.02	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__	0.06	0.16	0.09	0	0.18	0	0.04	0.03	0	0	0	0.29	0	0	0	0	0	0	0	0.58	0	0	0.01	0.01	0	0.03	0	0	0	0	0	0	0.07	0	0	0.24	0.41	0.04	0.09	0.07	0.13	0.03	0	0.09	0.14	0.02	0	0.11	0.07	0.29	0.24	0.01	0	0.03	0.26	0	0.01	0.21	0.13	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Anaerovorax	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium	0.15	0	0.11	0	0.28	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0.02	0.01	0	0	0	0	0	0	0	0	0.04	0	0	0	0.04	0.04	0	0.06	0.05	0	0.05	0	0	0	0.02	0.27	0.34	0	0.26	0.03	0.07	0.23	0.29	0.26	0	0.16	0.12	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__1-68	0	0	0	0	0	0	0	0	0.04	0.04	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0.01	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.05	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus	0	0	0	0	0	0.14	0	0	2.09	4.06	0.73	0	0	0.07	0.25	1.15	5.53	0.02	0.01	0.29	0.61	0.55	1.87	0.46	0.6	0.29	0.07	1.03	2.25	0.02	0.04	0.01	2.19	0	3.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18	0	0	0.3	2.51	0	0	0	0.57	0.35	0	0.09	0.03	0.7	0	0.06	0.05	0	0.01	0	0	0	0	0.32	0
